-12.888338, -5.126256, -29.923292 -8.539179, -0.170152, -60.063473 
-12.869901, -5.046240, -33.634598 -7.841703, -0.169940, -63.549503 
-12.739980, -5.001341, -38.253117 -6.957056, -0.507790, -76.694206 
-12.699979, -4.995148, -44.782272 -8.082633, -0.839091, -101.772316 
-12.659307, -4.993667, -50.774662 -8.224728, -0.836319, -102.041214 
-12.590169, -4.951887, -54.475716 -7.750036, -0.503884, -82.777550 
-12.477280, -4.896739, -57.477272 -7.083286, -0.504648, -78.653130 
-12.402171, -4.882054, -63.916519 -7.187047, -1.000114, -118.952995 
-12.336782, -4.881473, -71.412285 -7.021595, -1.167177, -136.504028 
-12.278322, -4.893468, -80.050392 -6.836167, -1.330485, -156.129532 
-12.234118, -4.962491, -57.134041 -6.816424, -1.989548, 179.466064 
-12.108202, -5.024081, -37.242096 -5.843260, -1.999121, 167.721252 
-11.932920, -5.086982, -19.091850 -5.224905, -2.018906, 167.155106 
-11.650469, -5.143435, -1.762030 -4.242657, -2.033760, 175.097183 
-11.366337, -5.177129, 13.554026 -4.073534, -1.864805, 169.286560 
-11.064323, -5.181936, 27.194576 -3.881376, -1.685778, 165.378159 
-10.869534, -5.210887, 39.728428 -4.955449, -1.978922, 166.039886 
-10.728812, -5.262659, 52.230755 -5.548466, -2.279889, 177.393600 
-10.658660, -5.293085, 63.178593 -6.214029, -2.120718, 171.977310 
-10.618371, -5.317392, 73.333900 -6.501386, -2.107468, 173.503601 
-10.609880, -5.367038, 82.411407 -6.681341, -2.275070, 171.270279 
-10.671614, -5.401964, 90.921753 -7.466298, -2.264745, 173.525787 
-10.669458, -5.413252, 98.811646 -6.777277, -2.142886, 174.600906 
-10.629431, -5.422718, 105.786530 -6.156787, -2.158014, 171.896164 
-10.648093, -5.458710, 111.731628 -6.632514, -2.480092, 167.096268 
-10.667783, -5.496721, 116.816315 -6.613461, -2.637649, 163.111542 
-10.521003, -5.557315, 92.879143 -4.927110, -2.786390, -148.362289 
-10.290286, -5.622769, 71.697266 -4.062481, -2.920006, -140.537445 
-10.031572, -5.694593, 52.440262 -3.727883, -3.074430, -139.135559 
-9.846419, -5.753889, 35.538177 -4.472130, -3.028755, -131.429886 
-9.687131, -5.796910, 19.034086 -4.763642, -2.852534, -142.552856 
-9.572094, -5.821438, 2.757632 -5.122067, -2.715441, -155.406418 
-9.537678, -5.822888, -14.145665 -5.839492, -2.589076, -177.365005 
-9.542278, -5.822582, 2.646236 -6.178896, -2.594825, 173.957123 
-9.523262, -5.835887, -14.013248 -5.872628, -2.766181, -174.877823 
-9.479521, -5.838198, -28.161316 -5.532757, -2.759944, -163.014801 
-9.408820, -5.839099, -40.307766 -5.223948, -2.769220, -154.382141 
-9.340466, -5.815108, -52.229927 -5.209146, -2.599202, -163.258652 
-9.321497, -5.773613, -64.614098 -5.630683, -2.407849, -179.408737 
-9.325102, -5.752837, -42.973061 -5.884360, -2.538455, 179.668243 
-9.360774, -5.738144, -24.055822 -6.340192, -2.529260, 170.025909 
-9.459809, -5.737801, -7.828564 -7.321908, -2.538163, 158.235214 
-9.628766, -5.664070, -21.652597 -8.198069, -1.761628, -154.157974 
-9.769514, -5.567084, -32.798306 -7.992151, -1.462873, -137.847473 
-9.896762, -5.477850, -43.095211 -7.920740, -1.480083, -138.986023 
-9.954446, -5.423635, -55.076290 -7.226604, -1.801271, -166.932709 
-10.004696, -5.377826, -66.823105 -7.145106, -1.942873, -175.473114 
-10.064713, -5.332388, -77.298859 -7.244507, -1.925999, -172.665268 
-10.102680, -5.301537, -54.686005 -7.006800, -2.064141, 178.044540 
-10.091193, -5.280821, -34.395653 -6.606517, -2.089184, 173.672333 
-10.040791, -5.277147, -16.054998 -6.196414, -2.277242, 171.295227 
-9.998981, -5.267041, 0.696833 -6.267481, -2.303228, 171.049408 
-9.943499, -5.271045, 16.197573 -6.103809, -2.468311, 172.860779 
-9.868360, -5.272884, 30.672844 -5.940037, -2.469055, 176.133804 
-9.869687, -5.290912, 41.917984 -6.804260, -2.745533, 154.448807 
-9.926121, -5.377681, 48.306499 -7.584012, -3.374806, 111.822533 
-9.905990, -5.398084, 57.966965 -6.823462, -2.753232, 153.389160 
-9.857776, -5.385929, 68.067375 -6.519802, -2.438180, 167.149628 
